doc_id,business_id,business_name,text,original_text,source,tags
insp_4461,50018654,CHIKURIN,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_4462,50088239,JAM.DOWN CARIBBEAN RESTAURANT,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_4463,50090083,TAP HAUS,evidence of rats or live rats in establishments food or nonfood areas,Evidence of rats or live rats in establishment's food or non-food areas.,violation,pests
insp_4464,50170019,Brooklyn Artisan Bakehouse,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4465,50083787,D & B RESTAURANT II,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_4466,50081165,BISTRO CASA AZUL,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4467,50151280,HA BO KITCHEN,contract with a pest management professional not in place record of extermination activities not kept on premises,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,violation,pests
insp_4468,50090083,TAP HAUS,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_4469,50175952,New Yummy House,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_4470,50009132,DUNKIN,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_4471,50118479,AFTERMATH NYC,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_4472,50047978,EAST HARLEM BOTTLING CO,swollen leaking rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled do not use,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",violation,
insp_4473,50017978,HOLIDAY COCKTAIL LOUNGE,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4474,50085906,JUKE BAR,mechanical or natural ventilation not provided inadequate improperly installed in disrepair or fails to prevent and control excessive buildup of grease heat steam condensation vapors odors smoke or fumes,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",violation,
insp_4475,50145185,ZOU JI LAN ZHOU RAMEN,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4476,50012087,OLD MILL YACHT CLUB,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_4477,50105697,EL PATIO DE FELA,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4478,50086120,MISTER PARADISE,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_4479,50143188,CECILY,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_4480,40515124,RENEE'S KITCHENETTE,single service article not provided single service article reused or not protected from contamination when transported stored dispensed drinking straws not completely enclosed in wrapper or dispensed from a sanitary device,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",violation,contamination
insp_4481,50058131,THAI BKK,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4482,40999268,HIBISCUS RESTAURANT,mechanical or natural ventilation not provided inadequate improperly installed in disrepair or fails to prevent and control excessive buildup of grease heat steam condensation vapors odors smoke or fumes,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",violation,
insp_4483,41351354,TXIKITO,garbage receptacle not pest or water resistant with tightfitting lids and covered except while in active use garbage receptacle and cover not cleaned after emptying and prior to reuse garbage refuse and other solid and liquid waste not collected stored removed and disposed of so as to prevent a nuisance,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",violation,"pests,contamination"
insp_4484,50070746,SOM BO,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_4485,41395881,THE VIG BAR,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_4486,50120993,WESTVILLE HUDSON,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4487,50047978,EAST HARLEM BOTTLING CO,after cooking or removal from hot holding tcs food not cooled by an approved method whereby the internal temperature is reduced from 140 f to 70 f or less within 2 hours and from 70 f to 41 f or less within 4 additional hours,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",violation,"pests,temperature"
insp_4488,50138073,MADELINE'S,wash hands sign not posted near or above hand washing sink,Wash hands sign not posted near or above hand washing sink.,violation,contamination
insp_4489,50032798,GONG CHA,current letter grade or grade pending card not posted,Current letter grade or Grade Pending card not posted,violation,
insp_4490,50127627,ROYAL THAI,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4491,50151280,HA BO KITCHEN,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_4492,50111806,AUNTIE ANNE'S PRETZELS,evidence of rats or live rats in establishments food or nonfood areas,Evidence of rats or live rats in establishment's food or non-food areas.,violation,pests
insp_4493,50032798,GONG CHA,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_4494,50111806,AUNTIE ANNE'S PRETZELS,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4495,50063757,PEPE GIALLO,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_4496,41664787,THE COBRA CLUB,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4497,50101886,BRAZMEX CAFE,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_4498,40515124,RENEE'S KITCHENETTE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4499,50151280,HA BO KITCHEN,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4500,50129355,THE BRONX BREWERY,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4501,50118479,AFTERMATH NYC,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4502,50090083,TAP HAUS,personal cleanliness is inadequate outer garment soiled with possible contaminant effective hair restraint not worn where required jewelry worn on hands or arms fingernail polish worn or fingernails not kept clean and trimmed,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,violation,contamination
insp_4503,50108277,DOWN UNDER COFFEE,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4504,50120389,THIRTEEN WATER,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_4505,50105697,EL PATIO DE FELA,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_4506,50134639,CELLAR 36,no hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation food service or ware washing area hand washing facility not accessible obstructed or used for nonhand washing purposes no hot and cold running water or water at inadequate pressure no soap or acceptable handdrying device,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",violation,"pests,temperature,contamination"
insp_4507,50111806,AUNTIE ANNE'S PRETZELS,current letter grade or grade pending card not posted,Current letter grade or Grade Pending card not posted,violation,
insp_4508,50175952,New Yummy House,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4509,50120389,THIRTEEN WATER,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4510,50122300,Ernie O'Malley's,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4511,50077882,CASTELL ROOFTOP,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_4512,50152074,WOKS CHINESE CUISINE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4513,50002119,STARBUCKS,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_4514,50169434,WATER & WHEAT,failure to post or conspicuously post healthy eating information,Failure to post or conspicuously post healthy eating information,violation,
insp_4515,40999268,HIBISCUS RESTAURANT,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4516,50059733,BELLA LUNA,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_4517,50057161,SOFT SWERVE,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_4518,50125557,LA CASA DEL MARIACHI,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4519,50080081,ELSIE ROOFTOP,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4520,50111806,AUNTIE ANNE'S PRETZELS,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4521,40397723,WHITE CASTLE,accurate thermometer not provided or properly located in refrigerated cold storage or hot holding equipment,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",violation,"pests,temperature"
insp_4522,40510286,ROYS REST & SPORTS BAR,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4523,50149864,JD'S TAVERN,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4524,41267759,IHOP,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_4525,50125557,LA CASA DEL MARIACHI,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4526,50086120,MISTER PARADISE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4527,50045353,LITTLE ITALY PIZZA,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4528,50063625,UTOPIA DINER,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_4529,50127381,LINDENS,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4530,50018654,CHIKURIN,live roaches in facilitys food or nonfood area,Live roaches in facility's food or non-food area.,violation,pests
insp_4531,50149864,JD'S TAVERN,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4532,40397723,WHITE CASTLE,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_4533,50010873,MASALA BOX,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4534,50145185,ZOU JI LAN ZHOU RAMEN,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_4535,41351354,TXIKITO,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_4536,40515124,RENEE'S KITCHENETTE,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4537,50102778,BESO,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4538,50169434,WATER & WHEAT,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4539,50115404,SMASHBURGER,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_4540,50009628,C BAR & LOUNGE,current letter grade or grade pending card not posted,Current letter grade or Grade Pending card not posted,violation,
insp_4541,41468815,DINOSAUR BAR-B-QUE,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4542,50077882,CASTELL ROOFTOP,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4543,50070206,BLUE CAFE RESTAURANT & BAR,after cooking or removal from hot holding tcs food not cooled by an approved method whereby the internal temperature is reduced from 140 f to 70 f or less within 2 hours and from 70 f to 41 f or less within 4 additional hours,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",violation,"pests,temperature"
insp_4544,50130763,DIASPORA,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_4545,41374469,DUNKIN,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4546,50081165,BISTRO CASA AZUL,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_4547,41664787,THE COBRA CLUB,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4548,50110093,SWEETGREEN,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4549,40999268,HIBISCUS RESTAURANT,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4550,50116979,CAFE HUGO,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_4551,50127381,LINDENS,timetemperature control for safety tcs food not cooked to required minimum internal temperature    poultry poultry parts ground and comminuted poultry all stuffing containing poultry meats fish or ratites to or above 165 f for 15 seconds with no interruption of the cooking process    ground meat and food containing ground and comminuted meat to or above 158 f for 15 seconds with no interruption of the cooking process except per individual customer request   pork any food containing pork to or above 150 f for 15 seconds   mechanically tenderized or injected meats to or above 155 f   whole meat roasts and beef steak to or above required temperature and time except per individual customer request   raw animal foods cooked in microwave to or above165 f covered rotated or stirred    all other foods to or above 140 f for 15 seconds shell eggs to or above 145 f for 15 seconds except per individual customer request,"Time/Temperature Control for Safety (TCS) food not cooked to required minimum internal temperature.   • Poultry, poultry parts, ground and comminuted poultry, all stuffing containing poultry, meats, fish or ratites to or above 165 °F for 15 seconds with no interruption of the cooking process   • Ground meat, and food containing ground and comminuted meat, to or above 158 °F for 15 seconds with no interruption of the cooking process, except per individual customer request  • Pork, any food containing pork to or above 150 °F for 15 seconds  • Mechanically tenderized or injected meats to or above 155 °F.  • Whole meat roasts and beef steak to or above required temperature and time except per individual customer request  • Raw animal foods cooked in microwave to or above165 °F, covered, rotated or stirred   • All other foods to or above 140 °F for 15 seconds; shell eggs to or above 145 °F for 15 seconds except per individual customer request.",violation,"pests,temperature,contamination"
insp_4552,40400997,SCORPION BAR,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_4553,50086120,MISTER PARADISE,personal cleanliness is inadequate outer garment soiled with possible contaminant effective hair restraint not worn where required jewelry worn on hands or arms fingernail polish worn or fingernails not kept clean and trimmed,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,violation,contamination
insp_4554,50124063,KILOGRAM COFFEE,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_4555,40999268,HIBISCUS RESTAURANT,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_4556,50063625,UTOPIA DINER,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_4557,50114299,SERENECO,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_4558,50052596,ENLIGHTENMENT WINES MEADERY,no hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation food service or ware washing area hand washing facility not accessible obstructed or used for nonhand washing purposes no hot and cold running water or water at inadequate pressure no soap or acceptable handdrying device,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",violation,"pests,temperature,contamination"
insp_4559,50088516,FEROCE / THE FLEUR ROOM,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
