"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50143875","LA BARCA RESTAURANT","Manhattan","3892","BROADWAY","10032","9175869874","Latin American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","9","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.837553125871","-73.942306988991","112","07","024500","1062923","1021220052","MN36","POINT (-73.942306988991 40.837553125871)"
"50178604","KAIJIN SEAFOOD","Bronx","691","CO OP CITY BOULEVARD","10475","9295884448","Seafood","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","10","N",,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.879779039121","-73.824289988047","210","12","046201","2118946","2051410394","BX13","POINT (-73.824289988047 40.879779039121)"
"41643867","DUNKIN","Queens","91-23","QUEENS BOULEVARD","11373","7182059464","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","17",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.733349740175","-73.869914567947","404","25","068300","4046000","4018610001","QN29","POINT (-73.869914567947 40.733349740175)"
"50114353","QUESADILLAS DONA MATY","Manhattan","158","EAST  116 STREET","10029","6467896237","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","19",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.798371281598","-73.941066108998","111","08","018200","1052259","1016430049","MN34","POINT (-73.941066108998 40.798371281598)"
"50009366","GO BELIEVE BAKERY","Manhattan","239","GRAND STREET","10002","2127750102","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","43",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.718368327902","-73.994581599969","103","01","001600","1003931","1003040016","MN27","POINT (-73.994581599969 40.718368327902)"
"50124033","ANGELINA BAKERY","Manhattan","41","WEST   35 STREET","10001","6468640111","Bakery Products/Desserts","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","49","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.749737463364","-73.985581397804","105","04","008400","1015889","1008370019","MN17","POINT (-73.985581397804 40.749737463364)"
"50063825","SURPRISE SCOOP","Manhattan","139","1 AVENUE","10003","6464575651","Frozen Desserts","2025-11-10T00:00:00.000","Establishment re-opened by DOHMH.","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","2","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Reopening Inspection","40.727883592979","-73.985084636128","103","02","003800","1006382","1004500032","MN22","POINT (-73.985084636128 40.727883592979)"
"50166910","YOSSIS BAKERY","Brooklyn","5719","18 AVENUE","11204","7182347629","Jewish/Kosher","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","108",,,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.623587681818","-73.985680800924","312","44","046800","3336282","3054940002","BK88","POINT (-73.985680800924 40.623587681818)"
"50134356","BURGER KING","Brooklyn","13","HILLEL PLACE","11210","7182534002","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","50",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.632626335586","-73.948025946503","314","45","077400","3345596","3075570001","BK42","POINT (-73.948025946503 40.632626335586)"
"50088045","KING CRAB HOUSE","Queens","135-11","40 ROAD","11354","9296668864","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","58","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.758862489181","-73.830132981384","407","20","087100","4534330","4050367501","QN22","POINT (-73.830132981384 40.758862489181)"
"41521260","FIVE GUYS FAMOUS BURGERS AND FRIES","Queens","61-22","188 STREET","11365","7182641818","Hamburgers","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","30",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.739976560146","-73.786285820548","408","23","134700","4439481","4070750001","QN41","POINT (-73.786285820548 40.739976560146)"
"40999249","HEARTLAND BAGELS","Staten Island","2311","RICHMOND AVENUE","10314","7187614289","Bagels/Pretzels","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.591553841074","-74.164614990509","502","51","027706","5107370","5023800040","SI24","POINT (-74.164614990509 40.591553841074)"
"50132522","L&R PIZZA & PASTA","Staten Island","133","MCCLEAN AVENUE","10305","7182722222","Soul Food","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","24",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.598040019451","-74.066487588774","502","50","002002","5116730","5031030060","SI14","POINT (-74.066487588774 40.598040019451)"
"50145599","MAMITA'S","Queens","87-04","WOODHAVEN BOULEVARD","11421","3473458061","Spanish","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.693430080518","-73.852055978661","409","32","001800","4184264","4089330077","QN53","POINT (-73.852055978661 40.693430080518)"
"50166910","YOSSIS BAKERY","Brooklyn","5719","18 AVENUE","11204","7182347629","Jewish/Kosher","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","108",,,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.623587681818","-73.985680800924","312","44","046800","3336282","3054940002","BK88","POINT (-73.985680800924 40.623587681818)"
"50130883","BIG WONG RESTAURANT","Brooklyn","135","NORTH    5 STREET","11249","9294893539","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.716939425444","-73.959247436765","301","34","055300","3062195","3023350029","BK73","POINT (-73.959247436765 40.716939425444)"
"50000367","TELLY'S TAVERNA","Queens","28-11","23 AVENUE","11105","9177491880","Greek","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","21","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.775438546455","-73.914386380092","401","22","011500","4017677","4008450061","QN72","POINT (-73.914386380092 40.775438546455)"
"50166910","YOSSIS BAKERY","Brooklyn","5719","18 AVENUE","11204","7182347629","Jewish/Kosher","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","15-27","Sign prohibiting smoking or using electronic cigarettes not conspicuously posted.","Not Applicable",,,,"2025-11-27T06:00:13.000","Smoke-Free Air Act / Initial Inspection","40.623587681818","-73.985680800924","312","44","046800","3336282","3054940002","BK88","POINT (-73.985680800924 40.623587681818)"
"50009366","GO BELIEVE BAKERY","Manhattan","239","GRAND STREET","10002","2127750102","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","43",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.718368327902","-73.994581599969","103","01","001600","1003931","1003040016","MN27","POINT (-73.994581599969 40.718368327902)"
"50080626","THE BAD BAGEL","Brooklyn","40","WYCKOFF AVENUE","11237","9293243130","Bagels/Pretzels","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","9","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.705924485022","-73.92184465777","304","34","044700","3072771","3031990034","BK77","POINT (-73.92184465777 40.705924485022)"
"50013405","WAH YONG KITCHEN","Bronx","112","WEST  168 STREET","10452","7189921110","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","7","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.838300394958","-73.92456528066","204","16","019900","2003290","2025150025","BX26","POINT (-73.92456528066 40.838300394958)"
"50001215","BYUNG CHUN SOON DAE","Queens","156-03","NORTHERN BOULEVARD","11354","7184601044","Korean","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","78","C","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.764027818613","-73.808983516572","407","19","117100","4119279","4052720008","QN51","POINT (-73.808983516572 40.764027818613)"
"41510014","EL CANELAZO","Queens","80-04","ROOSEVELT AVENUE","11372","7184290016","Latin American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","24",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.747441631141","-73.885618753563","404","25","026901","4036839","4014910002","QN29","POINT (-73.885618753563 40.747441631141)"
"50101376","HAVANA HEIGHT","Manhattan","621","WEST  172 STREET","10032","9176201176","Latin American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","13","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.844067590122","-73.939315905241","112","10","025300","1063495","1021420100","MN36","POINT (-73.939315905241 40.844067590122)"
"50086274","TACO BELL, PIATTINO, GREEN LEAFS","Staten Island","2655","RICHMOND AVENUE","10314","7187915768","Tex-Mex","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","10","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.582297419955","-74.169052592685","502","51","027702","5039658","5024000180","SI24","POINT (-74.169052592685 40.582297419955)"
"50069153","MEXICOCIANA","Bronx","503","JACKSON AVENUE","10455","3474981055","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","11","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.812058018089","-73.909505491962","201","08","003500","2003696","2025570078","BX39","POINT (-73.909505491962 40.812058018089)"
"40999249","HEARTLAND BAGELS","Staten Island","2311","RICHMOND AVENUE","10314","7187614289","Bagels/Pretzels","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.591553841074","-74.164614990509","502","51","027706","5107370","5023800040","SI24","POINT (-74.164614990509 40.591553841074)"
"40949905","KA WAH BAKERY","Manhattan","9","ELDRIDGE STREET","10002","2122260133","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","34",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.714660104736","-73.993770270146","103","01","001600","1003772","1002920027","MN27","POINT (-73.993770270146 40.714660104736)"
"50088045","KING CRAB HOUSE","Queens","135-11","40 ROAD","11354","9296668864","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","58","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.758862489181","-73.830132981384","407","20","087100","4534330","4050367501","QN22","POINT (-73.830132981384 40.758862489181)"
"40944804","BLAGGARD'S PUB","Manhattan","8","WEST   38 STREET","10018","2123822611","Irish","2025-11-10T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.751208353675","-73.983354175874","105","04","008400","1075696","1008390055","MN17","POINT (-73.983354175874 40.751208353675)"
"50120660","GATSBY'S LANDING","Manhattan","120","WEST   44 STREET","10036","2125972850","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","25","N",,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.756453675259","-73.98395204157","105","04","011900","1022616","1009960043","MN17","POINT (-73.98395204157 40.756453675259)"
"50131574","LIMENA PISCO BAR","Queens","47-14","GREENPOINT AVENUE","11104","3475271816","Peruvian","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","20","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.742564180177","-73.917622551624","402","26","023500","4001545","4001510132","QN31","POINT (-73.917622551624 40.742564180177)"
"50156679","PICA POLLO JOA RESTAURANT","Manhattan","1370","SAINT NICHOLAS AVENUE","10033","9174148446","Spanish","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","38",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.847765049235","-73.934852223376","112","10","026100","1079909","1021530001","MN36","POINT (-73.934852223376 40.847765049235)"
"50170015","NEW SI HAI JU","Queens","59-06","KISSENA BOULEVARD","11355","7187990866","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","23",,,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Compliance Inspection","40.740512365555","-73.815052410641","407","20","083700","4141486","4064400016","QN62","POINT (-73.815052410641 40.740512365555)"
"41638086","DUNKIN',' BASKIN ROBBINS","Bronx","2","EAST KINGSBRIDGE ROAD","10468","7187334347","Donuts","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","10","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.867395347236","-73.897241794169","207","14","040100","2014134","2031910030","BX05","POINT (-73.897241794169 40.867395347236)"
"50108145","HOMEMADE TAQUERIA","Queens","247-73","JERICHO TURNPIKE","11426","3478948860","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","40",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.725822365554","-73.719095002818","413","23","161700","4176966","4086620033","QN43","POINT (-73.719095002818 40.725822365554)"
"50102755","ETC.VENUES NYC","Manhattan","360","MADISON AVENUE","10017","3474431410","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","13","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.755017239775","-73.978318038701","105","04","009400","1086068","1012817501","MN17","POINT (-73.978318038701 40.755017239775)"
"50095339","QDOBA MEXICAN GRILL","Queens","61-40","188 STREET","11365","5167671472","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.","Critical","32",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.73924626031","-73.786183522604","408","23","134700","4439482","4070750001","QN41","POINT (-73.786183522604 40.73924626031)"
"50051719","PUERTO RICO RESTAURANT & PIZZA","Brooklyn","5616","5 AVENUE","11220","7184397500","Spanish","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","25","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.641596243797","-74.013977162664","307","38","007400","3015343","3008390043","BK32","POINT (-74.013977162664 40.641596243797)"
"41521260","FIVE GUYS FAMOUS BURGERS AND FRIES","Queens","61-22","188 STREET","11365","7182641818","Hamburgers","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","30",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.739976560146","-73.786285820548","408","23","134700","4439481","4070750001","QN41","POINT (-73.786285820548 40.739976560146)"
"50134356","BURGER KING","Brooklyn","13","HILLEL PLACE","11210","7182534002","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","50",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.632626335586","-73.948025946503","314","45","077400","3345596","3075570001","BK42","POINT (-73.948025946503 40.632626335586)"
"50001215","BYUNG CHUN SOON DAE","Queens","156-03","NORTHERN BOULEVARD","11354","7184601044","Korean","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","05F","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures","Critical","78","C","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.764027818613","-73.808983516572","407","19","117100","4119279","4052720008","QN51","POINT (-73.808983516572 40.764027818613)"
"50108725","KENNEDY FRIED CHICKEN","Bronx","3420","BOSTON ROAD","10469","7188825080","Other","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.875906638571","-73.84974997361","212","12","036400","2060674","2047360001","BX03","POINT (-73.84974997361 40.875906638571)"
"50114087","LELLO'S PIZZA","Brooklyn","4018","GLENWOOD ROAD","11210","7188596505","Pizza","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.634592084766","-73.937968684177","317","45","078000","3213307","3077240042","BK91","POINT (-73.937968684177 40.634592084766)"
"40534973","LIMITLESS FITNESS","Queens","157-05","CROSSBAY BOULEVARD","11414","7188454653","Juice, Smoothies, Fruit Salads","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","13","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.662220325361","-73.84062017463","410","32","088400","4294855","4141520060","QN57","POINT (-73.84062017463 40.662220325361)"
"50124033","ANGELINA BAKERY","Manhattan","41","WEST   35 STREET","10001","6468640111","Bakery Products/Desserts","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","49","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.749737463364","-73.985581397804","105","04","008400","1015889","1008370019","MN17","POINT (-73.985581397804 40.749737463364)"
"50072230","AKINO","Queens","82-80","BROADWAY","11373","7187798280","Japanese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","35","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.741494063364","-73.880562364948","404","25","048500","4439095","4015350095","QN50","POINT (-73.880562364948 40.741494063364)"
"50119569","PEE DEE STEAK HOUSE","Manhattan","2006","3 AVENUE","10029","2129963300","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.794285179143","-73.942705789207","111","08","017200","1082322","1016380033","MN33","POINT (-73.942705789207 40.794285179143)"
"50063594","MI ESTRELLA NY BAKERY","Brooklyn","268","WYCKOFF AVENUE","11237","7186289250","Bakery Products/Desserts","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","35",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.700183740013","-73.912283447212","304","37","043900","3076369","3033370024","BK77","POINT (-73.912283447212 40.700183740013)"
"50073223","GREEN GARDEN","Queens","22-20","154 STREET","11357","7184451215","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","30",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.777993504844","-73.809185217669","407","19","103300","4107052","4047110075","QN49","POINT (-73.809185217669 40.777993504844)"
"50143595","LITTLE DINER","Queens","16-19","150 STREET","11357","9294219089","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","22",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.784635053825","-73.813730502252","407","19","102900","4106327","4046840008","QN49","POINT (-73.813730502252 40.784635053825)"
"50088045","KING CRAB HOUSE","Queens","135-11","40 ROAD","11354","9296668864","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.","Critical","58","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.758862489181","-73.830132981384","407","20","087100","4534330","4050367501","QN22","POINT (-73.830132981384 40.758862489181)"
"41510014","EL CANELAZO","Queens","80-04","ROOSEVELT AVENUE","11372","7184290016","Latin American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","24",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.747441631141","-73.885618753563","404","25","026901","4036839","4014910002","QN29","POINT (-73.885618753563 40.747441631141)"
"50130883","BIG WONG RESTAURANT","Brooklyn","135","NORTH    5 STREET","11249","9294893539","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.716939425444","-73.959247436765","301","34","055300","3062195","3023350029","BK73","POINT (-73.959247436765 40.716939425444)"
"50108145","HOMEMADE TAQUERIA","Queens","247-73","JERICHO TURNPIKE","11426","3478948860","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","40",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.725822365554","-73.719095002818","413","23","161700","4176966","4086620033","QN43","POINT (-73.719095002818 40.725822365554)"
"41066767","DALTON'S BAR & GRILL","Manhattan","611","9 AVENUE","10036","2122455511","American","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.759358470861","-73.991961230799","104","03","012100","1026364","1010530031","MN15","POINT (-73.991961230799 40.759358470861)"
"41521260","FIVE GUYS FAMOUS BURGERS AND FRIES","Queens","61-22","188 STREET","11365","7182641818","Hamburgers","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","20-04","“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.739976560146","-73.786285820548","408","23","134700","4439481","4070750001","QN41","POINT (-73.786285820548 40.739976560146)"
